date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2017-01-09,-9.5,-12.2,-4.6,0,51,,6.5,,1028.5,
2017-01-10,-8.2,-12.3,-5.8,0,41,128,9.3,,1023.5,
2017-01-11,-9.4,-14.1,-3.4,0,41,143,11.3,,1016.7,
2017-01-12,-0.3,-8.4,2.5,1.5,71,231,15.5,,1001.8,
2017-01-13,0.3,-3.2,2.5,1.5,61,161,12.3,,996.2,
2017-01-14,0.8,-0.4,2.3,0.8,61,280,15.8,,999.6,
2017-01-15,-1.3,-2.5,1.2,0,61,198,6.3,,1012.4,
2017-01-16,-0.9,-3.4,-0.1,1.3,79,219,4.7,,1021.5,
2017-01-17,-2.3,-7.3,-0.5,0.3,71,38,7.7,,1034,
2017-01-18,-7.1,-11.1,-3.8,0,71,,4.3,,1041.4,
2017-01-19,-5.6,-7.5,-4,0,150,219,7.7,,1039,
2017-01-20,-1.5,-4.6,0.6,0,71,267,12.8,,1032.5,
2017-01-21,1,0.1,1.4,0.3,51,275,13.2,,1031.6,
2017-01-22,0.2,-0.4,1,0,41,198,7.7,,1033.5,
2017-01-23,-0.9,-2.8,3,0,30,198,8.4,,1025.8,
2017-01-24,-2.4,-3.8,-0.6,0,20,272,14.4,,1025.2,
2017-01-25,0.6,-2.2,2,0,20,328,11.9,,,
2017-01-26,-4.1,-7.6,0.3,0,20,,6.5,,1034.8,
